lon,lat
-122.15197,37.21267
-122.15197,40.31691
-122.15177,37.25295
-122.14931,37.25188
-122.14627,37.24876
-122.14613,37.24767
-122.14428,37.24812
-122.14259,37.75299
-122.14111,43.1373
-122.13799,43.13181
-122.13023,42.99106
-122.13002,37.77965
-122.12435,41.81727
-122.12164,37.23636
-122.11924,40.76483
-122.11907,37.23624
-122.11779,37.17346
-122.11288,37.73857
-122.11257,37.73724
-122.10866,37.73967
-122.1073,37.73664
-122.1039,37.73797
-122.10363,37.13168
-122.10299,37.13161
-122.10262,37.13198
-122.10178,37.13183
-122.10137,42.46812
-122.10115,37.13145
-122.10105,37.13048
-122.10103,37.13233
-122.10057,37.13079
-122.10042,37.13196
-122.09968,37.12973
-122.09591,40.92427
-122.06911,37.23865
-122.06863,41.15412
-122.06689,37.22968
-122.06058,41.11713
-122.06006,42.42888
-122.05404,37.08631
-122.05143,41.25187
-122.04552,37.8127
-122.04203,42.1231
-122.0274,37.63242
-122.01474,39.21887
-122.00158,41.37137
-121.99269,41.66667
-121.99038,41.23236
-121.98931,41.66296
-121.97895,42.73727
-121.97756,42.7356
-121.96441,40.24193
-121.9565,37.00158
-121.93714,37.85097
-121.93576,37.86268
-121.93318,37.86271
-121.91784,36.97386
-121.91761,41.26571
-121.91472,41.26582
-121.91269,36.59952
-121.91178,36.97485
-121.91177,36.59945
-121.90432,41.26493
-121.90199,36.36926
-121.89455,37.05375
-121.89017,37.66449
-121.88718,42.52467
-121.88561,42.66837
-121.87496,42.64147
-121.87125,36.94539
-121.86269,42.67348
-121.86155,36.59465
-121.8565,36.92939
-121.85642,37.44616
-121.8561,37.44545
-121.85374,42.65951
-121.85121,40.49437
-121.84876,36.91647
-121.84255,37.077
-121.84141,37.94353
-121.83998,36.31358
-121.83112,36.89039
-121.83109,36.88909
-121.82966,36.88826
-121.82889,36.88785
-121.82835,36.88666
-121.82706,36.88385
-121.82205,37.52527
-121.81133,36.3785
-121.81096,37.83038
-121.81051,40.51277
-121.8073,36.34056
-121.80597,39.75826
-121.80419,36.26582
-121.80396,36.30689
-121.8035,36.33938
-121.80297,36.70202
-121.799,36.37264
-121.79753,36.33288
-121.79688,37.50925
-121.79678,37.51093
-121.79434,37.51043
-121.79393,37.51283
-121.79358,37.50992
-121.79295,37.51169
-121.79256,37.51313
-121.79237,37.51104
-121.79211,36.7145
-121.79137,36.71242
-121.78992,36.30995
-121.78808,37.85193
-121.78777,36.32608
-121.786,36.35888
-121.7856,36.30124
-121.78492,36.32597
-121.78174,36.24949
-121.77777,36.24621
-121.77189,36.38291
-121.77038,36.36335
-121.7686,36.32615
-121.75959,36.28911
-121.7515,42.18996
-121.75078,36.37052
-121.74518,36.3632
-121.74294,36.25964
-121.73705,37.51653
-121.73139,36.24185
-121.7298,36.24645
-121.72633,37.51333
-121.72417,36.35283
-121.72105,37.3309
-121.72048,37.59327
-121.71744,36.23346
-121.7174,36.3214
-121.7171,37.00825
-121.7166,36.20365
-121.7148,37.3313
-121.71434,37.59065
-121.71378,37.01209
-121.71346,36.24691
-121.71034,37.01167
-121.70852,37.00238
-121.70789,37.53074
-121.70374,37.55956
-121.69944,37.5789
-121.69296,37.58331
-121.69077,38.11355
-121.69077,38.11415
-121.69073,37.57323
-121.68861,37.57435
-121.68754,37.568
-121.68718,36.24922
-121.68617,37.566
-121.68563,37.58381
-121.68505,36.31931
-121.68469,36.37593
-121.68428,38.144
-121.68099,36.21223
-121.68008,36.21246
-121.67748,36.30949
-121.673,36.33274
-121.67181,36.15683
-121.66964,36.25623
-121.66937,36.15554
-121.66261,36.3474
-121.65533,36.22227
-121.6535,36.24759
-121.65153,41.03398
-121.65064,41.01743
-121.65042,36.27382
-121.6504,36.35186
-121.64915,41.01896
-121.64682,36.26065
-121.64483,41.00636
-121.64439,36.28302
-121.64395,41.01724
-121.64247,36.28595
-121.63775,36.30354
-121.63617,36.30231
-121.63534,36.30099
-121.63448,36.21033
-121.63022,36.34329
-121.62699,40.3483
-121.62241,36.18095
-121.61884,36.17567
-121.61816,36.29052
-121.61571,36.17494
-121.61522,41.58598
-121.61503,39.91497
-121.61412,38.02588
-121.61385,38.19898
-121.61091,41.01529
-121.60547,36.1723
-121.60496,36.28652
-121.60468,36.17914
-121.6045,39.42554
-121.60166,36.20382
-121.59961,36.19672
-121.59179,36.07703
-121.59137,36.29448
-121.58952,36.05595
-121.58494,36.1358
-121.58375,36.12315
-121.58097,36.20405
-121.577,36.1936
-121.57371,41.55422
-121.57204,36.30743
-121.57158,36.06259
-121.57022,41.55733
-121.56772,36.29607
-121.56181,40.52577
-121.56127,41.55462
-121.56113,40.36974
-121.56086,40.30981
-121.56082,36.20671
-121.55869,40.0788
-121.55825,36.32784
-121.55707,36.15117
-121.55573,36.20867
-121.55511,36.14987
-121.55493,36.25524
-121.55036,42.41488
-121.5479,37.18731
-121.54764,37.18608
-121.5468,37.20296
-121.54415,37.20459
-121.54348,37.21243
-121.54288,37.21204
-121.54276,37.21262
-121.54216,40.92723
-121.54143,36.24083
-121.54101,37.1835
-121.54083,36.14196
-121.54081,37.1882
-121.53892,37.21755
-121.53753,37.6314
-121.53701,37.18559
-121.53491,37.21422
-121.53443,37.18579
-121.5328,37.21604
-121.53136,37.21097
-121.52895,36.21497
-121.52337,36.05045
-121.52252,36.06029
-121.52189,37.17729
-121.51966,37.17553
-121.51604,36.21781
-121.51439,37.21404
-121.51358,37.1661
-121.51201,37.17494
-121.50727,40.9917
-121.50578,37.18169
-121.50487,36.24714
-121.50414,41.71755
-121.503,37.18158
-121.503,40.77925
-121.50241,36.05825
-121.50073,37.18048
-121.50053,37.18038
-121.49871,39.61389
-121.49848,36.01571
-121.49781,39.6554
-121.4967,40.20928
-121.49642,39.61908
-121.49602,39.62193
-121.49539,36.16856
-121.49518,37.17292
-121.49294,40.36026
-121.49195,36.10861
-121.48845,36.27298
-121.48829,36.03014
-121.48603,39.71971
-121.48384,37.1675
-121.48365,35.98745
-121.48235,36.21946
-121.48107,41.95082
-121.48079,37.17507
-121.47994,36.30787
-121.47851,36.19985
-121.47834,37.13666
-121.47805,36.04059
-121.47723,36.28642
-121.47663,35.99121
-121.47654,36.19836
-121.47465,35.99282
-121.47306,36.19212
-121.47004,36.28324
-121.4689,36.1806
-121.46805,37.18913
-121.46744,35.9858
-121.46679,35.91878
-121.46664,42.88961
-121.46657,40.63327
-121.46404,39.57973
-121.46284,37.17073
-121.46174,36.07834
-121.46008,42.83545
-121.45521,39.52228
-121.45218,36.16051
-121.44868,39.5194
-121.43878,36.76994
-121.43716,35.97802
-121.43716,35.97857
-121.43549,36.09163
-121.43448,40.67434
-121.43342,36.77301
-121.43196,36.01585
-121.43118,35.99459
-121.42936,36.77369
-121.4287,37.13817
-121.42487,37.13659
-121.42216,36.7713
-121.42069,42.73154
-121.41658,37.08166
-121.40706,39.54886
-121.40222,40.7093
-121.40105,36.75287
-121.40073,36.77203
-121.40034,36.08226
-121.39873,36.76778
-121.39386,40.44295
-121.39219,35.93789
-121.38678,35.85523
-121.38625,38.63546
-121.38588,35.87808
-121.38539,38.63567
-121.38482,35.85863
-121.38415,35.85609
-121.38072,35.83763
-121.37832,35.84085
