lon,lat
-122.41908,46.51754
-122.41882,45.9816
-122.41807,37.96355
-122.4178,48.76057
-122.41773,48.76051
-122.41765,48.76045
-122.41299,47.28026
-122.41295,45.38176
-122.41252,47.63871
-122.41228,48.67106
-122.412,47.2929
-122.41127,47.57074
-122.41123,37.95925
-122.4101,42.23981
-122.4098,43.27234
-122.40978,45.6054
-122.40725,45.96815
-122.40642,46.51553
-122.40416,48.03838
-122.40381,47.68681
-122.40379,47.68694
-122.40372,47.37891
-122.40367,47.68552
-122.40303,48.0387
-122.40191,47.28086
-122.39899,47.63212
-122.39846,40.59404
-122.39758,41.50905
-122.39745,47.54028
-122.39625,47.51936
-122.39566,47.51986
-122.39512,48.66613
-122.39443,47.51112
-122.39391,47.90825
-122.39283,47.66741
-122.39238,47.66743
-122.39182,40.72512
-122.39103,47.80809
-122.38845,47.50454
-122.38756,43.70172
-122.38692,47.5025
-122.38672,37.77242
-122.38639,37.77167
-122.38635,45.96859
-122.38633,37.7716
-122.38619,37.77121
-122.38608,37.78015
-122.38435,45.97149
-122.38408,41.5329
-122.3836,47.50085
-122.38344,37.90995
-122.38336,47.66027
-122.38335,40.59087
-122.38218,45.32798
-122.38212,47.59276
-122.38193,47.66385
-122.38176,41.23037
-122.38109,45.57813
-122.38107,47.66308
-122.38098,45.57812
-122.38062,45.57762
-122.38033,47.97414
-122.3803,45.31205
-122.38029,40.8843
-122.37979,47.65709
-122.37967,44.12881
-122.37961,45.54047
-122.37694,48.66656
-122.37676,45.57736
-122.37637,37.92435
-122.37589,37.92474
-122.37568,47.91213
-122.37536,40.55778
-122.37536,47.38943
-122.37424,47.27052
-122.37362,41.5354
-122.37361,47.66078
-122.37352,47.66077
-122.37352,48.32459
-122.37319,41.53031
-122.37245,45.96064
-122.37244,47.66026
-122.37012,37.81556
-122.37001,48.86395
-122.36995,40.5772
-122.36983,47.65572
-122.36939,48.32536
-122.36933,40.57616
-122.36623,37.81807
-122.36607,47.49037
-122.36593,39.80914
-122.36523,37.81878
-122.36514,48.3945
-122.36416,37.81641
-122.36321,47.65259
-122.3604,45.29938
-122.35815,47.93853
-122.35747,45.51615
-122.35738,40.53759
-122.35718,37.51624
-122.35708,38.48383
-122.35436,37.91417
-122.35206,37.91056
-122.35059,48.3414
-122.35029,47.55999
-122.34968,37.51108
-122.34936,48.30862
-122.34924,45.2976
-122.34892,49.02594
-122.3486,47.56953
-122.34672,47.64853
-122.3459,48.17016
-122.3459,48.28103
-122.34532,46.90556
-122.34497,41.2822
-122.34468,47.64823
-122.34429,45.58373
-122.34388,47.64818
-122.34182,48.41768
-122.3417,47.6478
-122.34165,39.80538
-122.34142,47.64769
-122.34055,48.72942
-122.33938,40.77189
-122.33836,45.96817
-122.33298,47.64678
-122.3325,47.783
-122.33118,47.64863
-122.33081,47.64996
-122.33072,47.64904
-122.33071,47.65024
-122.3303,47.39934
-122.32982,37.58848
-122.32981,47.64997
-122.32978,48.15837
-122.32968,48.64586
-122.32923,47.68118
-122.32881,47.39686
-122.32811,37.58897
-122.32796,47.65239
-122.32778,47.39681
-122.32773,49.29155
-122.32756,37.58911
-122.32734,47.64563
-122.32678,47.64671
-122.32633,47.7844
-122.3259,48.72158
-122.32495,47.34812
-122.32479,40.75618
-122.32469,48.72143
-122.32413,40.75309
-122.32325,47.65155
-122.32233,48.01902
-122.32045,46.09359
-122.31976,47.53146
-122.31953,42.39337
-122.31828,37.59087
-122.3181,37.8683
-122.3177,37.86855
-122.31757,37.86858
-122.31718,47.65253
-122.31708,46.02597
-122.317,46.02608
-122.31674,37.58898
-122.31631,40.79873
-122.31554,48.67343
-122.315,37.86654
-122.31475,47.64415
-122.31434,47.65098
-122.31405,47.52866
-122.3138,47.65028
-122.3131,37.83828
-122.31268,49.04603
-122.31252,37.84032
-122.31242,47.5279
-122.31067,37.83841
-122.31066,47.64233
-122.3106,40.8029
-122.30961,47.64549
-122.30817,48.46792
-122.30757,47.51884
-122.30688,48.12586
-122.30018,47.32612
-122.30003,47.64755
-122.29971,37.77563
-122.29949,47.64895
-122.29748,37.54602
-122.29681,47.65535
-122.29423,48.8435
-122.29278,47.42735
-122.29128,46.05374
-122.29111,37.5595
-122.2907,37.56969
-122.29011,47.87149
-122.28987,47.64264
-122.28946,47.50095
-122.28931,48.13592
-122.28925,38.62784
-122.2885,47.30736
-122.28655,47.35295
-122.28586,47.59046
-122.28583,37.76662
-122.28554,38.6234
-122.2843,47.60073
-122.28393,37.57457
-122.28326,47.60349
-122.27881,37.57147
-122.27853,48.06167
-122.27685,37.79137
-122.27683,47.57131
-122.27679,47.57121
-122.27672,47.57102
-122.27641,37.79339
-122.27622,46.05964
-122.27577,47.39862
-122.27468,37.79009
-122.27395,37.78845
-122.27286,37.76314
-122.27204,47.36596
-122.26917,38.10861
-122.2691,37.78482
-122.2689,37.78981
